2017-01-23,10,Cloud9
2017-01-23,11,G2
2017-01-23,12,mousesports
2017-01-23,13,Immortals
2017-01-23,14,GODSENT
2017-01-23,15,Kinguin
2017-01-23,16,Gambit
2017-01-23,17,Liquid
2017-01-23,18,HellRaisers
2017-01-23,19,FlipSid3
2017-01-23,20,fnatic
2017-01-23,21,Heroic
2017-01-23,22,Space Soldiers
2017-01-23,23,Renegades
2017-01-23,24,Epsilon
2017-01-23,25,BIG
2017-01-23,26,iGame.com
2017-01-23,27,LDLC
2017-01-23,28,TyLoo
2017-01-23,29,Vega Squadron
2017-01-23,30,VG.CyberZen
2017-01-30,1,Astralis
2017-01-30,2,Virtus.pro
2017-01-30,3,SK
2017-01-30,4,OpTic
2017-01-30,5,FaZe
2017-01-30,6,North
2017-01-30,7,NiP
2017-01-30,8,fnatic
2017-01-30,9,Natus Vincere
2017-01-30,10,EnVyUs
2017-01-30,11,Cloud9
2017-01-30,12,Gambit
2017-01-30,13,G2
2017-01-30,14,GODSENT
2017-01-30,15,mousesports
2017-01-30,16,Liquid
2017-01-30,17,Kinguin
2017-01-30,18,Immortals
2017-01-30,19,FlipSid3
2017-01-30,20,HellRaisers
2017-01-30,21,Space Soldiers
2017-01-30,22,Heroic
2017-01-30,23,Epsilon
2017-01-30,24,Renegades
2017-01-30,25,iGame.com
2017-01-30,26,BIG
2017-01-30,27,LDLC
2017-01-30,28,TyLoo
2017-01-30,29,Vega Squadron
2017-01-30,30,VG.CyberZen
2017-02-06,1,Astralis
2017-02-06,2,Virtus.pro
2017-02-06,3,SK
2017-02-06,4,FaZe
2017-02-06,5,North
2017-02-06,6,Natus Vincere
2017-02-06,7,NiP
2017-02-06,8,OpTic
2017-02-06,9,Gambit
2017-02-06,10,Cloud9
2017-02-06,11,fnatic
2017-02-06,12,G2
2017-02-06,13,mousesports
2017-02-06,14,Kinguin
2017-02-06,15,FlipSid3
2017-02-06,16,GODSENT
2017-02-06,17,Liquid
2017-02-06,18,HellRaisers
2017-02-06,19,Immortals
2017-02-06,20,Space Soldiers
2017-02-06,21,Heroic
2017-02-06,22,Renegades
2017-02-06,23,Epsilon
2017-02-06,24,BIG
2017-02-06,25,TyLoo
2017-02-06,26,LDLC
2017-02-06,27,Vega Squadron
2017-02-06,28,VG.CyberZen
2017-02-06,29,iGame.com
2017-02-06,30,DarkPassage
2017-02-13,1,Astralis
2017-02-13,2,Virtus.pro
2017-02-13,3,SK
2017-02-13,4,Natus Vincere
2017-02-13,5,OpTic
2017-02-13,6,NiP
2017-02-13,7,FaZe
2017-02-13,8,North
2017-02-13,9,Gambit
2017-02-13,10,fnatic
2017-02-13,11,Cloud9
2017-02-13,12,Kinguin
2017-02-13,13,G2
2017-02-13,14,mousesports
2017-02-13,15,Liquid
2017-02-13,16,FlipSid3
2017-02-13,17,GODSENT
2017-02-13,18,Heroic
2017-02-13,19,Immortals
2017-02-13,20,Space Soldiers
2017-02-13,21,BIG
2017-02-13,22,HellRaisers
2017-02-13,23,Epsilon
2017-02-13,24,LDLC
2017-02-13,25,TyLoo
2017-02-13,26,Renegades
2017-02-13,27,Rogue
2017-02-13,28,iGame.com
2017-02-13,29,EnVyUs
2017-02-13,30,Vega Squadron
2017-02-20,1,Astralis
2017-02-20,2,Virtus.pro
2017-02-20,3,SK
2017-02-20,4,North
2017-02-20,5,Natus Vincere
2017-02-20,6,NiP
2017-02-20,7,Gambit
2017-02-20,8,OpTic
2017-02-20,9,FaZe
2017-02-20,10,mousesports
2017-02-20,11,Cloud9
2017-02-20,12,fnatic
2017-02-20,13,Kinguin
2017-02-20,14,G2
2017-02-20,15,Liquid
2017-02-20,16,FlipSid3
2017-02-20,17,GODSENT
2017-02-20,18,Heroic
2017-02-20,19,Immortals
2017-02-20,20,BIG
2017-02-20,21,Epsilon
2017-02-20,22,HellRaisers
2017-02-20,23,Space Soldiers
2017-02-20,24,LDLC
2017-02-20,25,TyLoo
2017-02-20,26,Renegades
2017-02-20,27,iGame.com
2017-02-20,28,Rogue
2017-02-20,29,EnVyUs
2017-02-20,30,Misfits
2017-02-27,1,Astralis
2017-02-27,2,Virtus.pro
2017-02-27,3,SK
2017-02-27,4,North
2017-02-27,5,Natus Vincere
2017-02-27,6,OpTic
2017-02-27,7,Gambit
2017-02-27,8,NiP
2017-02-27,9,FaZe
2017-02-27,10,fnatic
2017-02-27,11,Cloud9
2017-02-27,12,mousesports
2017-02-27,13,G2
2017-02-27,14,Kinguin
2017-02-27,15,Liquid
2017-02-27,16,FlipSid3
2017-02-27,17,GODSENT
2017-02-27,18,Heroic
2017-02-27,19,Epsilon
2017-02-27,20,BIG
2017-02-27,21,Immortals
2017-02-27,22,HellRaisers
2017-02-27,23,Space Soldiers
2017-02-27,24,LDLC
2017-02-27,25,TyLoo
2017-02-27,26,iGame.com
2017-02-27,27,Rogue
2017-02-27,28,Renegades
2017-02-27,29,EnVyUs
2017-02-27,30,Misfits
2017-03-06,1,Astralis
2017-03-06,2,Virtus.pro
2017-03-06,3,SK
2017-03-06,4,FaZe
2017-03-06,5,North
2017-03-06,6,Natus Vincere
2017-03-06,7,Immortals
2017-03-06,8,Gambit
2017-03-06,9,Heroic
2017-03-06,10,NiP
2017-03-06,11,OpTic
2017-03-06,12,fnatic
2017-03-06,13,Cloud9
2017-03-06,14,mousesports
2017-03-06,15,G2
2017-03-06,16,Kinguin
2017-03-06,17,Liquid
2017-03-06,18,FlipSid3
2017-03-06,19,GODSENT
2017-03-06,20,BIG
2017-03-06,21,Epsilon
2017-03-06,22,Space Soldiers
2017-03-06,23,HellRaisers
2017-03-06,24,iGame.com
2017-03-06,25,TyLoo
2017-03-06,26,LDLC
2017-03-06,27,EnVyUs
2017-03-06,28,Misfits
2017-03-06,29,Renegades
2017-03-06,30,Rogue
2017-03-13,1,Astralis
2017-03-13,2,Virtus.pro
2017-03-13,3,SK
2017-03-13,4,FaZe
2017-03-13,5,North
2017-03-13,6,Natus Vincere
2017-03-13,7,Immortals
2017-03-13,8,Gambit
2017-03-13,9,Heroic
2017-03-13,10,NiP
2017-03-13,11,fnatic
2017-03-13,12,Cloud9
2017-03-13,13,OpTic
2017-03-13,14,mousesports
2017-03-13,15,G2
2017-03-13,16,Liquid
2017-03-13,17,GODSENT
2017-03-13,18,Kinguin
2017-03-13,19,HellRaisers
2017-03-13,20,FlipSid3
2017-03-13,21,Epsilon
2017-03-13,22,Space Soldiers
2017-03-13,23,BIG
2017-03-13,24,Misfits
2017-03-13,25,EnVyUs
2017-03-13,26,Renegades
2017-03-13,27,LDLC
2017-03-13,28,TyLoo
2017-03-13,29,iGame.com
2017-03-13,30,Vega Squadron
2017-03-20,1,Astralis
2017-03-20,2,Virtus.pro
2017-03-20,3,SK
2017-03-20,4,FaZe
2017-03-20,5,North
2017-03-20,6,Natus Vincere
2017-03-20,7,Immortals
2017-03-20,8,Gambit
2017-03-20,9,fnatic
2017-03-20,10,Heroic
2017-03-20,11,OpTic
2017-03-20,12,Cloud9
2017-03-20,13,NiP
2017-03-20,14,mousesports
2017-03-20,15,G2
2017-03-20,16,Liquid
2017-03-20,17,Kinguin
2017-03-20,18,GODSENT
2017-03-20,19,HellRaisers
2017-03-20,20,FlipSid3
2017-03-20,21,BIG
2017-03-20,22,Renegades
2017-03-20,23,Space Soldiers
2017-03-20,24,TyLoo
2017-03-20,25,Epsilon
2017-03-20,26,EnVyUs
2017-03-20,27,LDLC
2017-03-20,28,Misfits
2017-03-20,29,fnatic Academy
2017-03-20,30,Vega Squadron
2017-03-27,1,Astralis
2017-03-27,2,Virtus.pro
2017-03-27,3,SK
2017-03-27,4,FaZe
2017-03-27,5,North
2017-03-27,6,Natus Vincere
2017-03-27,7,Immortals
2017-03-27,8,Heroic
2017-03-27,9,fnatic
2017-03-27,10,Gambit
2017-03-27,11,Cloud9
2017-03-27,12,NiP
2017-03-27,13,OpTic
2017-03-27,14,mousesports
2017-03-27,15,HellRaisers
2017-03-27,16,G2
2017-03-27,17,Kinguin
2017-03-27,18,Liquid
2017-03-27,19,LDLC
2017-03-27,20,FlipSid3
2017-03-27,21,TyLoo
2017-03-27,22,CLG
2017-03-27,23,NRG
2017-03-27,24,EnVyUs
2017-03-27,25,Luminosity
2017-03-27,26,Renegades
2017-03-27,27,Vega Squadron
2017-03-27,28,Misfits
2017-03-27,29,Space Soldiers
2017-03-27,30,BIG
2017-04-03,1,Astralis
2017-04-03,2,Virtus.pro
2017-04-03,3,SK
2017-04-03,4,FaZe
2017-04-03,5,North
2017-04-03,6,Natus Vincere
2017-04-03,7,Immortals
2017-04-03,8,Heroic
2017-04-03,9,Gambit
2017-04-03,10,Cloud9
2017-04-03,11,fnatic
2017-04-03,12,NiP
2017-04-03,13,OpTic
2017-04-03,14,mousesports
2017-04-03,15,HellRaisers
2017-04-03,16,G2
2017-04-03,17,Kinguin
2017-04-03,18,Space Soldiers
2017-04-03,19,BIG
2017-04-03,20,Liquid
2017-04-03,21,EnVyUs
2017-04-03,22,GODSENT
2017-04-03,23,FlipSid3
2017-04-03,24,CLG
2017-04-03,25,Vega Squadron
2017-04-03,26,Epsilon
2017-04-03,27,Renegades
2017-04-03,28,Luminosity
2017-04-03,29,NRG
2017-04-03,30,iGame.com
2017-04-10,1,Astralis
2017-04-10,2,FaZe
2017-04-10,3,Virtus.pro
2017-04-10,4,SK
2017-04-10,5,Natus Vincere
2017-04-10,6,North
2017-04-10,7,HellRaisers
2017-04-10,8,Immortals
2017-04-10,9,fnatic
2017-04-10,10,G2
2017-04-10,11,NiP
2017-04-10,12,Gambit
2017-04-10,13,Heroic
2017-04-10,14,Cloud9
2017-04-10,15,OpTic
2017-04-10,16,CLG
2017-04-10,17,mousesports
2017-04-10,18,Space Soldiers
2017-04-10,19,Kinguin
2017-04-10,20,Liquid
2017-04-10,21,FlipSid3
2017-04-10,22,BIG
2017-04-10,23,MVP Project
2017-04-10,24,GODSENT
2017-04-10,25,Renegades
2017-04-10,26,fnatic Academy
2017-04-10,27,TyLoo
2017-04-10,28,Vega Squadron
2017-04-10,29,Epsilon
2017-04-10,30,NRG
2017-04-17,1,Astralis
2017-04-17,2,FaZe
2017-04-17,3,Virtus.pro
2017-04-17,4,SK
2017-04-17,5,Natus Vincere
2017-04-17,6,North
2017-04-17,7,Immortals
2017-04-17,8,HellRaisers
2017-04-17,9,fnatic
2017-04-17,10,G2
2017-04-17,11,NiP
2017-04-17,12,Heroic
2017-04-17,13,Cloud9
2017-04-17,14,Gambit
2017-04-17,15,OpTic
2017-04-17,16,CLG
2017-04-17,17,mousesports
2017-04-17,18,Liquid
2017-04-17,19,Kinguin
2017-04-17,20,BIG
2017-04-17,21,Space Soldiers
2017-04-17,22,Singularity
2017-04-17,23,GODSENT
2017-04-17,24,FlipSid3
2017-04-17,25,Renegades
2017-04-17,26,NRG
2017-04-17,27,Epsilon
2017-04-17,28,MVP Project
2017-04-17,29,Tricked
2017-04-17,30,LDLC
