/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311886/dignitas-vs-tengri-pgl-major-krakow-2017-main-qualifier,/download/demo/29825,2017-07-01T07:00:00,dignitas,/team/5422/dignitas,Tengri,/team/7145/tengri
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311885/godsent-vs-mousesports-pgl-major-krakow-2017-main-qualifier,/download/demo/29820,2017-06-30T17:50:00,GODSENT,/team/6902/godsent,mousesports,/team/4494/mousesports
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311884/g2-vs-cloud9-pgl-major-krakow-2017-main-qualifier,/download/demo/29819,2017-06-30T16:10:00,G2,/team/5995/g2,Cloud9,/team/5752/cloud9
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311883/hellraisers-vs-flipsid3-pgl-major-krakow-2017-main-qualifier,/download/demo/29818,2017-06-30T15:00:00,HellRaisers,/team/5310/hellraisers,FlipSid3,/team/5988/flipsid3
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311882/dignitas-vs-immortals-pgl-major-krakow-2017-main-qualifier,/download/demo/29817,2017-06-30T13:30:00,dignitas,/team/5422/dignitas,Immortals,/team/7010/immortals
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311881/tengri-vs-big-pgl-major-krakow-2017-main-qualifier,/download/demo/29807,2017-06-30T11:30:00,Tengri,/team/7145/tengri,BIG,/team/7532/big
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311880/tyloo-vs-renegades-pgl-major-krakow-2017-main-qualifier,/download/demo/29805,2017-06-30T10:00:00,TyLoo,/team/4863/tyloo,Renegades,/team/6211/renegades
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311879/vega-squadron-vs-optic-pgl-major-krakow-2017-main-qualifier,/download/demo/29804,2017-06-30T08:20:00,Vega Squadron,/team/6094/vega-squadron,OpTic,/team/6615/optic
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311878/liquid-vs-penta-pgl-major-krakow-2017-main-qualifier,/download/demo/29803,2017-06-30T07:05:00,Liquid,/team/5973/liquid,PENTA,/team/5395/penta
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311877/big-vs-cloud9-pgl-major-krakow-2017-main-qualifier,/download/demo/29793,2017-06-29T19:20:00,BIG,/team/7532/big,Cloud9,/team/5752/cloud9
