2311562-2,STEAM_1:0:18535591,mistou,LDLC
2311563-2,STEAM_1:1:1708516,HS,PENTASports
2311563-2,STEAM_1:0:8987812,Happy,Envyus
2311563-2,STEAM_1:1:19254740,xms,Envyus
2311563-2,STEAM_1:1:8763003,kRYSTAL,PENTASports
2311563-2,STEAM_1:1:13281766,innocent,PENTASports
2311563-2,STEAM_1:1:26992886,RpK,Envyus
2311563-2,STEAM_1:1:8154250,zehnn,PENTASports
2311563-2,STEAM_1:1:28702666,suNny,PENTASports
2311563-2,STEAM_1:0:1714628,SIXER,Envyus
2311563-2,STEAM_1:0:14251260,ScreaM,Envyus
2311563-3,STEAM_1:1:8763003,kRYSTAL,PENTASports
2311563-3,STEAM_1:1:28702666,suNny,PENTASports
2311563-3,STEAM_1:1:8154250,zehnn,PENTASports
2311563-3,STEAM_1:0:8987812,Happy,Envyus
2311563-3,STEAM_1:0:14251260,ScreaM,Envyus
2311563-3,STEAM_1:1:13281766,innocent,PENTASports
2311563-3,STEAM_1:1:1708516,HS,PENTASports
2311563-3,STEAM_1:1:26992886,RpK,Envyus
2311563-3,STEAM_1:1:19254740,xms,Envyus
2311563-3,STEAM_1:0:1714628,SIXER,Envyus
2311564-0,STEAM_1:1:17551991,rubino,dignitas
2311564-0,STEAM_1:0:612976,tabseN,BIG
2311564-0,STEAM_1:1:10621143,LEGIJA,BIG
2311564-0,STEAM_1:0:969768,fox,dignitas
2311564-0,STEAM_1:0:21221457,jkaem,dignitas
2311564-0,STEAM_1:1:10698844,cromen,dignitas
2311564-0,STEAM_1:1:45189386,nex,BIG
2311564-0,STEAM_1:0:18607461,tenzki,dignitas
2311564-0,STEAM_1:1:581082,gobb,BIG
2311564-0,STEAM_1:0:25635518,keev,BIG
2311564-1,STEAM_1:1:581082,gobb,BIG
2311564-1,STEAM_1:0:612976,tabseN,BIG
2311564-1,STEAM_1:1:45189386,nex,BIG
2311564-1,STEAM_1:0:25635518,keev,BIG
2311564-1,STEAM_1:1:10698844,cromen,dignitas
2311564-1,STEAM_1:1:10621143,LEGIJA,BIG
2311564-1,STEAM_1:0:21221457,jkaem,dignitas
2311564-1,STEAM_1:0:18607461,tenzki,dignitas
2311564-1,STEAM_1:0:969768,fox,dignitas
2311564-1,STEAM_1:1:17551991,rubino,dignitas
2311565-0,STEAM_1:1:28702666,suNny,PENTASports
2311565-0,STEAM_1:1:13281766,innocent,PENTASports
2311565-0,STEAM_1:1:17551991,rubino,dignitas
2311565-0,STEAM_1:0:969768,fox,dignitas
2311565-0,STEAM_1:1:8154250,zehnn,PENTASports
2311565-0,STEAM_1:1:10698844,cromen,dignitas
2311565-0,STEAM_1:0:18607461,tenzki,dignitas
2311565-0,STEAM_1:1:1708516,HS,PENTASports
2311565-0,STEAM_1:1:8763003,kRYSTAL,PENTASports
2311565-0,STEAM_1:0:21221457,jkaem,dignitas
2311565-0,STEAM_1:0:21221457,jod44fps,dignitas
2311565-1,STEAM_1:1:28702666,suNny,PENTASports
2311565-1,STEAM_1:0:21221457,jkaem,dignitas
2311565-1,STEAM_1:1:8763003,kRYSTAL,PENTASports
2311565-1,STEAM_1:1:13281766,innocent,PENTASports
2311565-1,STEAM_1:0:18607461,tenzki,dignitas
2311565-1,STEAM_1:1:17551991,rubino,dignitas
2311565-1,STEAM_1:1:8154250,zehnn,PENTASports
2311565-1,STEAM_1:1:10698844,cromen,dignitas
2311565-1,STEAM_1:1:1708516,HS,PENTASports
2311565-1,STEAM_1:0:969768,fox,dignitas
2311565-2,STEAM_1:0:21221457,jkaem,dignitas
2311565-2,STEAM_1:1:1708516,HS,PENTASports
2311565-2,STEAM_1:1:28702666,suNny,PENTASports
2311565-2,STEAM_1:1:17551991,rubino,dignitas
2311565-2,STEAM_1:1:13281766,innocent,PENTASports
2311565-2,STEAM_1:0:969768,fox,dignitas
2311565-2,STEAM_1:1:10698844,cromen,dignitas
2311565-2,STEAM_1:1:8763003,kRYSTAL,PENTASports
2311565-2,STEAM_1:0:18607461,tenzki,dignitas
2311565-2,STEAM_1:1:8154250,zehnn,PENTASports
2311566-0,STEAM_1:0:612976,tabseN,BIG
2311566-0,STEAM_1:1:19254740,xms,Envyus
2311566-0,STEAM_1:0:8987812,Happy,Envyus
2311566-0,STEAM_1:1:10621143,LEGIJA,BIG
2311566-0,STEAM_1:1:26992886,RpK,Envyus
2311566-0,STEAM_1:0:14251260,ScreaM,Envyus
2311566-0,STEAM_1:1:45189386,nex,BIG
2311566-0,STEAM_1:1:581082,gobb,BIG
2311566-0,STEAM_1:0:1714628,SIXER,Envyus
2311566-0,STEAM_1:0:25635518,keev,BIG
2311566-1,STEAM_1:0:8987812,Happy,Envyus
2311566-1,STEAM_1:0:25635518,keev,BIG
2311566-1,STEAM_1:1:26992886,RpK,Envyus
2311566-1,STEAM_1:0:14251260,ScreaM,Envyus
2311566-1,STEAM_1:0:1714628,SIXER,Envyus
2311566-1,STEAM_1:1:45189386,nex,BIG
2311566-1,STEAM_1:1:19254740,xms,Envyus
2311566-1,STEAM_1:1:10621143,LEGIJA,BIG
2311566-1,STEAM_1:1:581082,gobb,BIG
2311566-1,STEAM_1:0:612976,tabseN,BIG
2311567-0,STEAM_1:1:10698844,cromen,dignitas
2311567-0,STEAM_1:1:17551991,rubino,dignitas
2311567-0,STEAM_1:0:21221457,jkaem,dignitas
2311567-0,STEAM_1:0:612976,tabseN,BIG
2311567-0,STEAM_1:1:10621143,LEGIJA,BIG
2311567-0,STEAM_1:1:45189386,nex,BIG
2311567-0,STEAM_1:0:969768,fox,dignitas
2311567-0,STEAM_1:0:25635518,keev,BIG
2311567-0,STEAM_1:0:18607461,tenzki,dignitas
2311567-0,STEAM_1:1:581082,gobb,BIG
2311567-1,STEAM_1:1:10698844,cromen,dignitas
2311567-1,STEAM_1:0:25635518,keev,BIG
2311567-1,STEAM_1:1:10621143,LEGIJA,BIG
2311567-1,STEAM_1:0:612976,tabseN,BIG
2311567-1,STEAM_1:0:21221457,jkaem,dignitas
2311567-1,STEAM_1:0:969768,fox,dignitas
2311567-1,STEAM_1:1:17551991,rubino,dignitas
2311567-1,STEAM_1:1:581082,gobb,BIG
2311567-1,STEAM_1:0:18607461,tenzki,dignitas
2311567-1,STEAM_1:1:45189386,nex,BIG
2311568-0,STEAM_1:0:612976,tabseN,BIG
2311568-0,STEAM_1:0:612976,tabseN,BIG
2311568-0,STEAM_1:0:612976,tabseN,BIG
2311568-0,STEAM_1:1:45189386,xaxa,BIG
2311568-0,STEAM_1:1:45189386,xaxa,BIG
2311568-0,STEAM_1:0:25635518,keev,BIG
2311568-0,STEAM_1:1:581082,gob b,BIG
2311568-0,STEAM_1:1:8763003,kRYSTAL,PENTASports
2311568-0,STEAM_1:1:28702666,usaiN,PENTASports
2311568-0,STEAM_1:1:10621143,LEGIJA -M-,BIG
2311568-0,STEAM_1:1:8154250,$leepwalkeR,PENTASports
2311568-0,STEAM_1:1:13281766,innocent,PENTASports
2311568-0,STEAM_1:1:1708516,HS,PENTASports
2311568-1,STEAM_1:1:8763003,kRYSTAL,PENTASports
2311568-1,STEAM_1:1:45189386,nex,BIG
2311568-1,STEAM_1:0:25635518,keev,BIG
2311568-1,STEAM_1:1:581082,gobb,BIG
2311568-1,STEAM_1:0:612976,tabseN,BIG
2311568-1,STEAM_1:1:10621143,LEGIJA,BIG
2311568-1,STEAM_1:1:1708516,HS,PENTASports
2311568-1,STEAM_1:1:28702666,suNny,PENTASports
2311568-1,STEAM_1:1:13281766,innocent,PENTASports
2311568-1,STEAM_1:1:8154250,zehnn,PENTASports
2311178-0,STEAM_1:1:42679166,Karsamzing,FlashGaming.
2311178-0,STEAM_1:1:51228452,stiickyz,Signature
2311178-0,STEAM_1:1:56741280,bnwG1ggs,Signature
2311178-0,STEAM_1:0:80200930,rlx,Signature
2311178-0,STEAM_1:1:8063770,kaze`,FlashGaming.
2311178-0,STEAM_1:1:59692140,Geniuss,Signature
2311178-0,STEAM_1:0:44000518,Attacker1,FlashGaming.
2311178-0,STEAM_1:1:24443186,LOVEYY,FlashGaming.
2311178-0,STEAM_1:1:26482259,Summer,FlashGaming.
2311178-0,STEAM_1:1:55269986,TOR,Signature
2311179-0,STEAM_1:0:73884553,Zerocool-,spotnet
2311179-0,STEAM_1:1:81679260,Nifty,Renegades
2311179-0,STEAM_1:1:44703978,JabZ,spotnet
2311179-0,STEAM_1:0:12416133,Azr-,Renegades
2311179-0,STEAM_1:0:19779847,NEXA,Renegades
2311179-0,STEAM_1:1:9451627,ustilo,Renegades
2311179-0,STEAM_1:1:120959693,EmPeRa,spotnet
2311179-0,STEAM_1:0:174492332,Senpai-,spotnet
2311179-0,STEAM_1:0:38773364,ISSAA,spotnet
2311179-0,STEAM_1:0:8419728,jks-,Renegades
2311180-0,STEAM_1:1:35753759,Leaf123,7642
2311180-0,STEAM_1:1:42565936,SOMEBODYxD`,TYLOO
2311180-0,STEAM_1:1:84991308,DDCRZ,TYLOO
2311180-0,STEAM_1:1:41151045,Hurricane,TYLOO
2311180-0,STEAM_1:1:50371408,CigaretteS,7642
2311180-0,STEAM_1:1:69921870,PTC,7642
2311180-0,STEAM_1:1:105428643,qqGOD,7642
2311180-0,STEAM_1:0:55908756,BnTeT,TYLOO
2311180-0,STEAM_1:0:54518081,captainMo,TYLOO
2311180-0,STEAM_1:0:56068334,cbbk,7642
2311181-0,STEAM_1:1:79240746,Machinegun,MONGOLZ
2311181-0,STEAM_1:1:78015242,nclkiNg-,MONGOLZ
2311181-0,STEAM_1:0:20184240,BURNRUOk,Immunity
2311181-0,STEAM_1:0:80623194,kabal-,MONGOLZ
2311181-0,STEAM_1:1:79945956,dobuMGL,MONGOLZ
2311181-0,STEAM_1:1:2771841,Gratisfaction,Immunity
2311181-0,STEAM_1:0:66642412,tsogoo,MONGOLZ
2311181-0,STEAM_1:0:65652774,erkaSt,Immunity
2311181-0,STEAM_1:1:12555045,wizard-,Immunity
2311181-0,STEAM_1:0:6254674,MoeycQ,Immunity
2311182-0,STEAM_1:1:42679166,Karsamzing,FlashGaming.
2311182-0,STEAM_1:0:19779847,NEXA,Renegades
2311182-0,STEAM_1:1:9451627,ustilo,Renegades
2311182-0,STEAM_1:0:12416133,Azr-,Renegades
2311182-0,STEAM_1:1:81679260,Nifty,Renegades
2311182-0,STEAM_1:1:24443186,LOVEYY,FlashGaming.
2311182-0,STEAM_1:0:44000518,Attacker1,FlashGaming.
2311182-0,STEAM_1:0:8419728,jks-,Renegades
2311182-0,STEAM_1:1:26482259,Summer,FlashGaming.
2311182-0,STEAM_1:1:8063770,kaze`,FlashGaming.
2311183-0,STEAM_1:1:44703978,JabZ,spotnet
2311183-0,STEAM_1:1:59692140,Geniuss,Signature
2311183-0,STEAM_1:0:80200930,rlx,Signature
2311183-0,STEAM_1:0:38773364,ISSAA,spotnet
2311183-0,STEAM_1:0:73884553,Zerocool-,spotnet
2311183-0,STEAM_1:1:51228452,stiickyz,Signature
2311183-0,STEAM_1:1:120959693,EmPeRa,spotnet
2311183-0,STEAM_1:1:56741280,bnwG1ggs,Signature
2311183-0,STEAM_1:0:174492332,Senpai-,spotnet
2311183-0,STEAM_1:1:55269986,TOR,Signature
2311183-1,STEAM_1:1:55269986,TOR,Signature
2311183-1,STEAM_1:1:44703978,JabZ,spotnet
2311183-1,STEAM_1:0:174492332,Senpai-,spotnet
2311183-1,STEAM_1:1:56741280,bnwG1ggs,Signature
2311183-1,STEAM_1:0:80200930,rlx,Signature
2311183-1,STEAM_1:1:59692140,Geniuss,Signature
2311183-1,STEAM_1:1:51228452,stiickyz,Signature
2311183-1,STEAM_1:1:120959693,EmPeRa,spotnet
2311183-1,STEAM_1:0:38773364,ISSAA,spotnet
2311183-1,STEAM_1:0:73884553,Zerocool-,spotnet
2311184-0,STEAM_1:0:12416133,Azr-,Renegades
2311184-0,STEAM_1:0:80200930,rlx,Signature
2311184-0,STEAM_1:1:56741280,bnwG1ggs,Signature
2311184-0,STEAM_1:1:51228452,stiickyz,Signature
2311184-0,STEAM_1:1:9451627,ustilo,Renegades
2311184-0,STEAM_1:1:59692140,Geniuss,Signature
2311184-0,STEAM_1:1:55269986,TOR,Signature
2311184-0,STEAM_1:1:81679260,Nifty,Renegades
2311184-0,STEAM_1:0:19779847,NEXA,Renegades
2311184-0,STEAM_1:0:8419728,jks-,Renegades
2311184-1,STEAM_1:0:19779847,NEXA,Renegades
2311184-1,STEAM_1:0:12416133,Azr-,Renegades
2311184-1,STEAM_1:0:8419728,jks-,Renegades
2311184-1,STEAM_1:1:55269986,TOR,Signature
2311184-1,STEAM_1:1:59692140,Geniuss,Signature
2311184-1,STEAM_1:1:9451627,ustilo,Renegades
2311184-1,STEAM_1:1:81679260,Nifty,Renegades
2311184-1,STEAM_1:1:51228452,stiickyz,Signature
2311184-1,STEAM_1:0:80200930,rlx,Signature
2311184-1,STEAM_1:1:56741280,bnwG1ggs,Signature
2311185-0,STEAM_1:0:65652774,erkaSt,Immunity
2311185-0,STEAM_1:1:84991308,DDCRZ,TYLOO
2311185-0,STEAM_1:1:12555045,wizard-,Immunity
2311185-0,STEAM_1:1:41151045,Hurricane,TYLOO
2311185-0,STEAM_1:0:6254674,MoeycQ,Immunity
2311185-0,STEAM_1:1:42565936,SOMEBODYxD`,TYLOO
2311185-0,STEAM_1:0:20184240,BURNRUOk,Immunity
2311185-0,STEAM_1:0:55908756,BnTeT,TYLOO
2311185-0,STEAM_1:1:2771841,Gratisfaction,Immunity
2311185-0,STEAM_1:0:54518081,captainMo,TYLOO
2311186-0,STEAM_1:1:69921870,PTC,7642
2311186-0,STEAM_1:1:79240746,Machinegun,MONGOLZ
2311186-0,STEAM_1:0:80623194,kabal-,MONGOLZ
2311186-0,STEAM_1:1:105428643,qqGOD,7642
2311186-0,STEAM_1:1:35753759,Leaf123,7642
2311186-0,STEAM_1:1:78015242,nclkiNg-,MONGOLZ
2311186-0,STEAM_1:0:66642412,tsogoo,MONGOLZ
2311186-0,STEAM_1:0:56068334,cbbk,7642
2311186-0,STEAM_1:1:50371408,CigaretteS,7642
2311186-0,STEAM_1:1:79945956,dobuMGL,MONGOLZ
2311186-1,STEAM_1:0:56068334,cbbk,7642
2311186-1,STEAM_1:0:56068334,cbbk,7642
2311186-1,STEAM_1:1:78015242,nclkiNg-,MONGOLZ
2311186-1,STEAM_1:1:105428643,qqGOD,7642
2311186-1,STEAM_1:1:79240746,Machinegun,MONGOLZ
2311186-1,STEAM_1:1:35753759,Leaf123,7642
2311186-1,STEAM_1:1:50371408,CigaretteS,7642
2311186-1,STEAM_1:0:66642412,tsogoo,MONGOLZ
2311186-1,STEAM_1:1:69921870,PTC,7642
2311186-1,STEAM_1:1:79945956,dobuMGL,MONGOLZ
2311186-1,STEAM_1:0:80623194,kabal-,MONGOLZ
2311187-0,STEAM_1:1:79240746,Machinegun,MONGOLZ
2311187-0,STEAM_1:1:79945956,dobuMGL,MONGOLZ
2311187-0,STEAM_1:1:12555045,wizard-,Immunity
2311187-0,STEAM_1:1:2771841,Gratisfaction,Immunity
2311187-0,STEAM_1:0:80623194,kabal-,MONGOLZ
2311187-0,STEAM_1:0:6254674,MoeycQ,Immunity
2311187-0,STEAM_1:0:65652774,erkaSt,Immunity
2311187-0,STEAM_1:0:20184240,BURNRUOk,Immunity
2311187-0,STEAM_1:1:78015242,nclkiNg-,MONGOLZ
2311187-0,STEAM_1:0:66642412,tsogoo,MONGOLZ
2311187-1,STEAM_1:1:78015242,nclkiNg-,MONGOLZ
2311187-1,STEAM_1:1:2771841,Gratisfaction,Immunity
2311187-1,STEAM_1:0:66642412,tsogoo,MONGOLZ
2311187-1,STEAM_1:0:65652774,erkaSt,Immunity
2311187-1,STEAM_1:1:79945956,dobu,MONGOLZ
2311187-1,STEAM_1:1:79240746,Machinegun,MONGOLZ
2311187-1,STEAM_1:0:20184240,BURNRUOk,Immunity
2311187-1,STEAM_1:0:80623194,kabal-,MONGOLZ
2311187-1,STEAM_1:1:12555045,wizard-,Immunity
2311187-1,STEAM_1:0:6254674,MoeycQ,Immunity
2311188-0,STEAM_1:1:42565936,SOMEBODYxD`,TYLOO
2311188-0,STEAM_1:1:41151045,HZ,TYLOO
2311188-0,STEAM_1:0:12416133,Azr-,Renegades
2311188-0,STEAM_1:1:84991308,DDCRZ,TYLOO
2311188-0,STEAM_1:0:55908756,BnTeT,TYLOO
2311188-0,STEAM_1:1:9451627,ustilo,Renegades
2311188-0,STEAM_1:1:81679260,Nifty,Renegades
2311188-0,STEAM_1:0:54518081,captainMo,TYLOO
2311188-0,STEAM_1:0:8419728,jks-,Renegades
2311188-0,STEAM_1:0:19779847,nexa,Renegades
2311188-1,STEAM_1:1:9451627,ustilo,Renegades
2311188-1,STEAM_1:0:19779847,nexa,Renegades
2311188-1,STEAM_1:0:12416133,Azr-,Renegades
2311188-1,STEAM_1:1:81679260,Nifty,Renegades
2311188-1,STEAM_1:0:8419728,jks-,Renegades
2311188-1,STEAM_1:0:54518081,captainMo,TYLOO
2311188-1,STEAM_1:1:84991308,DDCRZ,TYLOO
2311188-1,STEAM_1:1:41151045,HZ,TYLOO
2311188-1,STEAM_1:1:42565936,SOMEBODYxD`,TYLOO
2311188-1,STEAM_1:0:55908756,BnTeT,TYLOO
2311188-2,STEAM_1:0:8419728,jks-,Renegades
2311188-2,STEAM_1:0:55908756,BnTeT,TYLOO
2311188-2,STEAM_1:1:41151045,HZ,TYLOO
2311188-2,STEAM_1:1:9451627,ustilo,Renegades
2311188-2,STEAM_1:1:81679260,Nifty,Renegades
2311188-2,STEAM_1:1:84991308,DDCRZ,TYLOO
2311188-2,STEAM_1:0:12416133,Azr-,Renegades
2311188-2,STEAM_1:0:54518081,captainMo,TYLOO
2311188-2,STEAM_1:0:19779847,nexa,Renegades
2311188-2,STEAM_1:1:42565936,SOMEBODYxD`,TYLOO
2311189-0,STEAM_1:0:6254674,MoeycQ,Immunity
2311189-0,STEAM_1:1:8063770,kaze`,FlashGaming.
2311189-0,STEAM_1:1:42679166,Karsamzing,FlashGaming.
2311189-0,STEAM_1:0:44000518,Attacker1,FlashGaming.
2311189-0,STEAM_1:1:12555045,wizard-,Immunity
2311189-0,STEAM_1:0:65652774,erkaSt,Immunity
2311189-0,STEAM_1:1:2771841,Gratisfaction,Immunity
2311189-0,STEAM_1:1:24443186,LOVEYY,FlashGaming.
2311189-0,STEAM_1:0:20184240,BURNRUOk,Immunity
2311189-0,STEAM_1:1:26482259,Summer,FlashGaming.
2311189-1,STEAM_1:1:42679166,Karsamzing,FlashGaming.
2311189-1,STEAM_1:1:12555045,wizard-,Immunity
2311189-1,STEAM_1:0:65652774,erkaSt,Immunity
2311189-1,STEAM_1:0:6254674,MoeycQ,Immunity
2311189-1,STEAM_1:0:20184240,BURNRUOk,Immunity
2311189-1,STEAM_1:1:2771841,Gratisfaction,Immunity
2311189-1,STEAM_1:1:8063770,kaze`,FlashGaming.
2311189-1,STEAM_1:0:44000518,DeMarcus Cousins,FlashGaming.
2311189-1,STEAM_1:1:26482259,Summer,FlashGaming.
2311189-1,STEAM_1:1:24443186,LOVEYY,FlashGaming.
2311190-0,STEAM_1:0:8419728,jks-,Renegades
2311190-0,STEAM_1:0:12416133,Azr-,Renegades
2311190-0,STEAM_1:1:12555045,wizard-,Immunity
2311190-0,STEAM_1:0:19779847,nexa,Renegades
2311190-0,STEAM_1:1:9451627,ustilo,Renegades
2311190-0,STEAM_1:0:6254674,MoeycQ,Immunity
2311190-0,STEAM_1:0:65652774,erkaSt,Immunity
2311190-0,STEAM_1:0:20184240,BURNRUOk,Immunity
2311190-0,STEAM_1:1:81679260,Nifty,Renegades
2311190-0,STEAM_1:1:81679260,datway,Renegades
2311190-0,STEAM_1:1:2771841,Gratisfaction,Immunity
2311190-1,STEAM_1:1:12555045,wizard-,Immunity
2311190-1,STEAM_1:0:19779847,nexa,Renegades
2311190-1,STEAM_1:0:65652774,erkaSt,Immunity
2311190-1,STEAM_1:0:20184240,BURNRUOk,Immunity
2311190-1,STEAM_1:1:2771841,Gratisfaction,Immunity
2311190-1,STEAM_1:1:81679260,Nifty,Renegades
2311190-1,STEAM_1:0:8419728,jks-,Renegades
2311190-1,STEAM_1:0:6254674,MoeycQ,Immunity
2311190-1,STEAM_1:0:12416133,Azr-,Renegades
2311190-1,STEAM_1:1:9451627,ustilo,Renegades
2311190-2,STEAM_1:1:81679260,Nifty,Renegades
2311190-2,STEAM_1:0:12416133,Azr-,Renegades
2311190-2,STEAM_1:0:6254674,MoeycQ,Immunity
2311190-2,STEAM_1:0:65652774,erkaSt,Immunity
2311190-2,STEAM_1:0:20184240,BURNRUOk,Immunity
2311190-2,STEAM_1:0:8419728,jks-,Renegades
2311190-2,STEAM_1:0:19779847,nexa,Renegades
2311190-2,STEAM_1:1:9451627,ustilo,Renegades
2311190-2,STEAM_1:1:12555045,wizard-,Immunity
2311190-2,STEAM_1:1:2771841,Gratisfaction,Immunity
2311191-0,STEAM_1:0:55908756,BnTeT,TYLOO
2311191-0,STEAM_1:1:84991308,DDCRZ,TYLOO
2311191-0,STEAM_1:1:41151045,HZ,TYLOO
2311191-0,STEAM_1:0:44000518,Attacker1,FlashGaming.
2311191-0,STEAM_1:1:42679166,Karsamzing,FlashGaming.
2311191-0,STEAM_1:1:42565936,SOMEBODYxD`,TYLOO
2311191-0,STEAM_1:1:8063770,kaze`,FlashGaming.
2311191-0,STEAM_1:1:24443186,LOVEYY,FlashGaming.
2311191-0,STEAM_1:1:26482259,Summer,FlashGaming.
2311191-0,STEAM_1:0:54518081,captainMo,TYLOO
2311191-1,STEAM_1:1:41151045,HZ,TYLOO
2311191-1,STEAM_1:1:26482259,Summer,FlashGaming.
2311191-1,STEAM_1:1:84991308,DDCRZ,TYLOO
2311191-1,STEAM_1:0:54518081,captainMo,TYLOO
2311191-1,STEAM_1:1:24443186,LOVEYY,FlashGaming.
2311191-1,STEAM_1:0:55908756,BnTeT,TYLOO
2311191-1,STEAM_1:1:42565936,SOMEBODYxD`,TYLOO
2311191-1,STEAM_1:0:44000518,Attacker1,FlashGaming.
2311191-1,STEAM_1:1:42679166,Karsamzing,FlashGaming.
2311191-1,STEAM_1:1:8063770,kaze`,FlashGaming.
2311192-1,STEAM_1:0:20184240,BURNRUOk,Immunity
2311192-1,STEAM_1:0:54518081,captainMo,TYLOO
2311192-1,STEAM_1:0:55908756,BnTeT,TYLOO
2311192-1,STEAM_1:1:84991308,DDCRZ,TYLOO
2311192-1,STEAM_1:1:41151045,HZ,TYLOO
2311192-1,STEAM_1:1:2771841,Gratisfaction,Immunity
2311192-1,STEAM_1:0:6254674,MoeycQ,Immunity
2311192-1,STEAM_1:0:65652774,erkaSt,Immunity
2311192-1,STEAM_1:1:12555045,wizard-,Immunity
2311192-1,STEAM_1:1:12555045,wizard intel,Immunity
2311192-1,STEAM_1:1:42565936,SOMEBODYxD`,TYLOO
2311193-0,STEAM_1:1:84991308,DDCRZ,TYLOO
2311193-0,STEAM_1:0:8419728,jks-,Renegades
2311193-0,STEAM_1:0:12416133,Azr-,Renegades
2311193-0,STEAM_1:0:55908756,BnTeT,TYLOO
2311193-0,STEAM_1:1:81679260,Nifty,Renegades
2311193-0,STEAM_1:1:42565936,SOMEBODYxD`,TYLOO
2311193-0,STEAM_1:1:41151045,HZ,TYLOO
2311193-0,STEAM_1:0:19779847,nexa,Renegades
2311193-0,STEAM_1:1:9451627,ustilo,Renegades
2311193-0,STEAM_1:0:54518081,captainMo,TYLOO
2311193-1,STEAM_1:0:55908756,BnTeT,TYLOO
2311193-1,STEAM_1:1:41151045,HZ,TYLOO
2311193-1,STEAM_1:1:42565936,SOMEBODYxD`,TYLOO
2311193-1,STEAM_1:0:54518081,captainMo,TYLOO
2311193-1,STEAM_1:1:84991308,DDCRZ,TYLOO
2311193-1,STEAM_1:0:12416133,Azr-,Renegades
2311193-1,STEAM_1:1:9451627,ustilo,Renegades
2311193-1,STEAM_1:0:8419728,jks-,Renegades
2311193-1,STEAM_1:0:19779847,nexa,Renegades
2311193-1,STEAM_1:1:81679260,Nifty,Renegades
2311193-2,STEAM_1:0:12416133,Azr-,Renegades
2311193-2,STEAM_1:1:42565936,SOMEBODYxD`,TYLOO
2311193-2,STEAM_1:0:55908756,BnTeT,TYLOO
2311193-2,STEAM_1:1:41151045,HZ,TYLOO
2311193-2,STEAM_1:1:81679260,Nifty,Renegades
2311193-2,STEAM_1:1:81679260,datway,Renegades
2311193-2,STEAM_1:1:84991308,DDCRZ,TYLOO
2311193-2,STEAM_1:0:8419728,jks-,Renegades
2311193-2,STEAM_1:0:54518081,captainMo,TYLOO
2311193-2,STEAM_1:1:9451627,ustilo,Renegades
2311193-2,STEAM_1:0:19779847,nexa,Renegades
2310675-0,STEAM_1:0:17110811,flickz,DarkSided
2310675-0,STEAM_1:0:48908025,ZNAjDERxD,GODSENT
2310675-0,STEAM_1:1:546567,Lekr0,GODSENT
2310675-0,STEAM_1:1:9989565,twistxD,GODSENT
2310675-0,STEAM_1:0:4709591,pronax,GODSENT
2310675-0,STEAM_1:1:81000233,Texta,DarkSided
2310675-0,STEAM_1:0:45658540,badge,DarkSided
2310675-0,STEAM_1:1:80631453,disco doplan ,GODSENT
2310675-0,STEAM_1:1:27598655,sync,DarkSided
2310675-0,STEAM_1:0:96009816,Dick Stacy,DarkSided
2310676-0,STEAM_1:0:43094388,wrath >:(,Enigma6
2310676-0,STEAM_1:1:37513183,witmer season 20,Enigma6
2310676-0,STEAM_1:1:28848392,shinobi,Enigma6
2310676-0,STEAM_1:0:67989734,vice,Enigma6
2310676-0,STEAM_1:1:8763003,kRYSTAL CORSAIR,PENTA Sports
2310676-0,STEAM_1:1:7521609,a2z,Enigma6
2310676-0,STEAM_1:1:8154250,zehn ARCTIC,PENTA Sports
2310676-0,STEAM_1:1:28702666,suNny NETGEAR,PENTA Sports
2310676-0,STEAM_1:1:13281766,innocent ASUS,PENTA Sports
2310676-0,STEAM_1:1:1708516,HS  noblechairs,PENTA Sports
2310677-0,STEAM_1:0:5398385,semphis,Splyce
2310677-0,STEAM_1:1:205888,arya,Splyce
2310677-0,STEAM_1:1:47694997,drone,Splyce
2310677-0,STEAM_1:0:17418242,paiN.tatazin,paiN-Gaming
2310677-0,STEAM_1:1:103804,ryx,Splyce
2310677-0,STEAM_1:0:38309216,paiN.NEKIZ,paiN-Gaming
2310677-0,STEAM_1:1:2920949,roca,Splyce
2310677-0,STEAM_1:0:53749050,paiN.chelo,paiN-Gaming
2310677-0,STEAM_1:0:89523495,paiN.land1n,paiN-Gaming
2310677-0,STEAM_1:0:43977928,paiN.dzt,paiN-Gaming
2310678-0,STEAM_1:0:11007884,GG | bee[1os],Ghost Gaming
2310678-0,STEAM_1:1:45189386,nexaxa * Unikrn.com,BIG
2310678-0,STEAM_1:1:581082,gob b,BIG
2310678-0,STEAM_1:0:612976,tabseN * LIONCAST,BIG
2310678-0,STEAM_1:0:32410593,GG | neptune ditto,Ghost Gaming
2310678-0,STEAM_1:0:15112703,GHOST | WARDELL,Ghost Gaming
2310678-0,STEAM_1:1:10621143,LEGIJA -M-,BIG
2310678-0,STEAM_1:0:3747866,GG | sebMegz,Ghost Gaming
2310678-0,STEAM_1:0:25635518,keev * XMG,BIG
2310678-0,STEAM_1:1:8346632,CoNCoN93,Ghost Gaming
2310679-0,STEAM_1:0:4709591,pronax,GODSENT
2310679-0,STEAM_1:1:8763003,kRYSTAL CORSAIR,PENTA Sports
2310679-0,STEAM_1:1:13281766,innocent ASUS,PENTA Sports
2310679-0,STEAM_1:1:1708516,HS  noblechairs,PENTA Sports
2310679-0,STEAM_1:1:28702666,suNny NETGEAR,PENTA Sports
2310679-0,STEAM_1:1:546567,Lekr0,GODSENT
