/events/2471/eleague-major-2017,01/29/2017,/team/5988/flipsid3,166,15,8750
/events/2566/dreamhack-astro-open-leipzig-2017,01/15/2017,/team/5988/flipsid3,100,1,50000
/events/2566/dreamhack-astro-open-leipzig-2017,01/15/2017,/team/7532/big,0,2,20000
/events/2566/dreamhack-astro-open-leipzig-2017,01/15/2017,/team/4674/ldlc,51,3,10000
/events/2566/dreamhack-astro-open-leipzig-2017,01/15/2017,/team/7175/heroic,140,3,10000
/events/2566/dreamhack-astro-open-leipzig-2017,01/15/2017,/team/6094/vega-squadron,59,5,3000
/events/2566/dreamhack-astro-open-leipzig-2017,01/15/2017,/team/7169/fnatic-academy,40,5,3000
/events/2566/dreamhack-astro-open-leipzig-2017,01/15/2017,/team/7157/rogue,47,7,2000
/events/2566/dreamhack-astro-open-leipzig-2017,01/15/2017,/team/7534/qwerty,0,7,2000
/events/2564/wesg-2016-world-finals,01/15/2017,/team/5991/envyus,344,1,800000
/events/2564/wesg-2016-world-finals,01/15/2017,/team/6134/kinguin,108,2,400000
/events/2564/wesg-2016-world-finals,01/15/2017,/team/5378/virtuspro,553,3,200000
/events/2564/wesg-2016-world-finals,01/15/2017,/team/5929/space-soldiers,0,4,60000
/events/2564/wesg-2016-world-finals,01/15/2017,/team/4688/epsilon,77,5,10000
/events/2564/wesg-2016-world-finals,01/15/2017,/team/7018/darkpassage,0,5,10000
/events/2564/wesg-2016-world-finals,01/15/2017,/team/4863/tyloo,60,5,10000
/events/2564/wesg-2016-world-finals,01/15/2017,/team/7331/igamecom,40,5,10000
/events/2564/wesg-2016-world-finals,01/15/2017,/team/7244/k23,0,9,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/6736/selfless,0,9,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/6773/vgcyberzen,49,9,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/6774/signature,0,9,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/6206/colombia,0,13,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/5144/ukraine,0,13,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/5158/bravado,0,13,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/7268/russia,0,13,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/6631/reak,0,17,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/5956/quetzal,0,17,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/6908/five,0,17,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/6947/teamone,0,17,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/7217/subtle,0,21,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/7324/enzo,0,21,0
/events/2564/wesg-2016-world-finals,01/15/2017,/team/7491/jyp,0,21,0
/events/2538/esea-season-23-global-challenge,01/08/2017,/team/7157/rogue,0,1,18000
/events/2538/esea-season-23-global-challenge,01/08/2017,/team/4674/ldlc,34,2,10000
/events/2538/esea-season-23-global-challenge,01/08/2017,/team/6134/kinguin,98,3,5000
/events/2538/esea-season-23-global-challenge,01/08/2017,/team/7517/tainted-minds,0,3,5000
/events/2538/esea-season-23-global-challenge,01/08/2017,/team/5158/bravado,0,5,3000
/events/2538/esea-season-23-global-challenge,01/08/2017,/team/7220/muffin-lightning,0,5,3000
/events/2538/esea-season-23-global-challenge,01/08/2017,/team/5996/tsm,0,7,3000
/events/2538/esea-season-23-global-challenge,01/08/2017,/team/7104/rush,0,7,3000
/events/2613/china-top-2016,12/18/2016,/team/7169/fnatic-academy,0,1,72710
/events/2613/china-top-2016,12/18/2016,/team/6474/mvp-project,0,2,43627
/events/2613/china-top-2016,12/18/2016,/team/6773/vgcyberzen,73,3,14542
/events/2613/china-top-2016,12/18/2016,/team/6908/five,0,3,14542
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/6667/faze,500,1,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/6902/godsent,152,1,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/4494/mousesports,279,3,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/6615/optic,765,3,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/5422/dignitas,603,3,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/5995/g2,376,6,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/5310/hellraisers,117,6,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/5991/envyus,350,6,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/6094/vega-squadron,0,9,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/5752/cloud9,485,9,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/7010/immortals,252,9,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/4411/nip,769,12,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/4863/tyloo,105,12,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/5974/clg,0,12,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/6211/renegades,138,15,
/events/2472/eleague-major-main-qualifier,12/18/2016,/team/7020/spirit,0,15,
/events/2599/wca-2016-finals,12/11/2016,/team/4688/epsilon,94,1,87000
/events/2599/wca-2016-finals,12/11/2016,/team/6773/vgcyberzen,83,2,43500
/events/2599/wca-2016-finals,12/11/2016,/team/7331/igamecom,0,3,29000
/events/2599/wca-2016-finals,12/11/2016,/team/4863/tyloo,121,4,7200
/events/2599/wca-2016-finals,12/11/2016,/team/7491/jyp,0,5,7200
/events/2599/wca-2016-finals,12/11/2016,/team/7503/ex-g3x,0,5,7200
/events/2599/wca-2016-finals,12/11/2016,/team/4791/immunity,0,7,7200
/events/2599/wca-2016-finals,12/11/2016,/team/6502/born-of-fire,0,7,7200
/events/2599/wca-2016-finals,12/11/2016,/team/6747/edg,0,9,0
/events/2599/wca-2016-finals,12/11/2016,/team/6785/innova,0,9,0
/events/2367/ecs-season-2-finals,12/11/2016,/team/6665/astralis,710,1,250000
